,property_type,num_beds,num_baths,size_sqft,price,built_year,price_per_sqft,furnishing_unspecified,furnishing_partial,furnishing_unfurnished,furnishing_fully,tenure_99,tenure_999,tenure_freehold
369,4,3,3,1324,1839600.0,-4,1389.43,0,1,0,0,1,0,0
370,4,3,2,958,1496200.0,-4,1561.8,1,0,0,0,1,0,0
371,4,2,2,775,2548400.0,0,3288.26,0,0,1,0,0,0,1
372,8,3,2,1259,659400.0,46,523.75,1,0,0,0,1,0,0
373,4,2,1,678,1829100.0,-2,2697.79,0,1,0,0,0,0,1
374,4,3,3,1733,4515000.0,18,2605.31,0,1,0,0,0,0,1
375,4,2,1,656,1260000.0,-5,1920.73,1,0,0,0,1,0,0
376,4,2,2,883,2633700.0,-2,2982.67,1,0,0,0,0,0,1
377,8,3,2,990,509200.0,44,514.34,1,0,0,0,1,0,0
378,4,2,1,678,1730400.0,0,2552.21,0,1,0,0,0,0,1
379,4,3,3,1119,2940300.0,0,2627.61,1,0,0,0,1,0,0
380,4,2,2,721,1575000.0,-2,2184.47,0,1,0,0,1,0,0
381,4,3,3,1012,2310000.0,2,2282.61,1,0,0,0,0,0,1
382,10,6,5,5537,9076200.0,-3,1639.19,1,0,0,0,0,0,1
383,4,2,2,732,1711500.0,-2,2338.11,1,0,0,0,0,0,1
384,8,3,2,732,449400.0,43,613.93,1,0,0,0,1,0,0
385,4,2,2,775,2113600.0,-1,2727.23,0,0,1,0,0,0,1
386,4,4,4,1432,3937500.0,-2,2749.65,1,0,0,0,1,0,0
387,4,5,4,1711,3129000.0,-1,1828.76,1,0,0,0,1,0,0
388,10,6,6,6376,9502500.0,-3,1490.35,0,1,0,0,0,0,1
389,4,1,1,495,1071000.0,0,2163.64,1,0,0,0,1,0,0
390,4,3,2,1421,3514400.0,-4,2473.19,1,0,0,0,1,0,0
391,4,1,1,506,1890000.0,-4,3735.18,1,0,0,0,1,0,0
392,4,2,2,657,2022100.0,-3,3077.78,0,0,1,0,0,0,1
393,8,2,2,646,609000.0,13,942.72,1,0,0,0,1,0,0
394,4,4,4,2842,12398400.0,11,4362.56,0,0,0,1,0,0,1
395,4,4,4,1389,2992700.0,-4,2154.57,0,1,0,0,1,0,0
396,4,3,3,1485,1890000.0,6,1272.73,1,0,0,0,1,0,0
397,4,2,2,657,1856400.0,-1,2825.57,1,0,0,0,0,0,1
398,4,3,3,1163,3242400.0,-1,2787.96,1,0,0,0,0,0,1
399,4,4,4,1722,4518000.0,-2,2623.69,1,0,0,0,0,0,1
400,4,2,2,818,2507400.0,-1,3065.28,1,0,0,0,0,0,1
401,4,2,2,880,1383900.0,38,1572.61,1,0,0,0,0,0,1
402,8,2,2,721,386400.0,40,535.92,1,0,0,0,1,0,0
403,4,2,1,624,1851200.0,-2,2966.67,1,0,0,0,1,0,0
404,8,2,2,699,648900.0,7,928.33,1,0,0,0,1,0,0
405,4,4,4,2368,10374000.0,-3,4380.91,1,0,0,0,0,0,1
406,4,1,1,592,1007000.0,-1,1701.01,1,0,0,0,1,0,0
407,4,3,2,1000,1668400.0,-4,1668.4,1,0,0,0,1,0,0
408,4,3,3,1206,2918000.0,-2,2419.57,1,0,0,0,1,0,0
409,8,3,2,1216,966000.0,5,794.41,1,0,0,0,1,0,0
410,2,6,7,11500,22890000.0,12,1990.43,1,0,0,0,1,0,0
411,8,6,3,2034,1155000.0,18,567.85,1,0,0,0,1,0,0
412,4,2,2,689,1680000.0,-2,2438.32,1,0,0,0,1,0,0
413,4,2,2,710,2068500.0,0,2913.38,0,1,0,0,0,0,1
414,8,1,1,470,309800.0,42,659.15,1,0,0,0,1,0,0
415,4,3,3,1259,2402400.0,-3,1908.18,1,0,0,0,0,0,1
416,4,2,2,1130,2363600.0,-1,2091.68,0,0,1,0,0,0,1
417,10,6,6,4865,4267200.0,0,877.12,0,0,1,0,1,0,0
418,4,3,3,1141,3114300.0,-3,2729.45,1,0,0,0,0,0,1
419,8,2,1,646,346500.0,53,536.38,1,0,0,0,1,0,0
420,4,3,2,969,1470000.0,-2,1517.03,0,1,0,0,1,0,0
421,4,3,3,2421,2202900.0,25,909.91,1,0,0,0,0,1,0
422,4,3,2,883,2388800.0,-2,2705.32,1,0,0,0,0,0,1
423,8,3,2,1001,556500.0,5,555.94,0,1,0,0,1,0,0
424,8,3,2,1216,871500.0,5,716.69,1,0,0,0,1,0,0
425,4,4,5,2056,6856500.0,-3,3334.87,1,0,0,0,0,0,1
426,4,3,2,936,1564500.0,-3,1671.47,1,0,0,0,1,0,0
427,4,1,1,474,1449000.0,-1,3056.96,1,0,0,0,0,0,1
428,4,2,2,614,1298800.0,-3,2115.31,0,1,0,0,0,0,1
429,4,5,4,1884,4438400.0,-2,2355.84,1,0,0,0,0,0,1
430,8,3,2,1324,630000.0,47,475.83,0,0,1,0,1,0,0
431,4,4,3,1356,2541000.0,-4,1873.89,0,1,0,0,1,0,0
432,4,2,1,657,1585500.0,-1,2413.24,1,0,0,0,1,0,0
433,4,1,1,549,1732500.0,9,3155.74,1,0,0,0,0,0,1
434,6,3,3,1055,1155000.0,-1,1094.79,1,0,0,0,1,0,0
435,4,2,1,689,2246300.0,-1,3260.23,1,0,0,0,0,0,1
436,4,2,1,678,1680000.0,-3,2477.88,0,1,0,0,1,0,0
437,4,1,1,926,1963500.0,6,2120.41,1,0,0,0,0,0,1
438,4,3,3,1076,3255000.0,-1,3025.09,1,0,0,0,0,0,1
439,4,3,2,883,2366600.0,-2,2680.18,1,0,0,0,0,0,1
440,4,1,1,560,1680000.0,-1,3000.0,0,1,0,0,1,0,0
441,4,2,2,667,1995000.0,1,2991.0,1,0,0,0,0,0,1
442,4,4,3,1808,5026400.0,-2,2780.09,0,1,0,0,1,0,0
443,4,4,4,1291,3018800.0,0,2338.34,1,0,0,0,0,0,1
444,4,4,4,1389,3465000.0,-1,2494.6,1,0,0,0,0,0,1
445,2,7,8,15000,33600000.0,30,2240.0,1,0,0,0,0,0,1
446,8,2,2,731,766500.0,5,1048.56,1,0,0,0,1,0,0
447,5,4,5,3466,4756500.0,-1,1372.33,1,0,0,0,1,0,0
448,4,4,3,1292,2902200.0,-2,2246.28,1,0,0,0,1,0,0
449,8,3,2,1001,556500.0,14,555.94,0,0,1,0,1,0,0
450,4,2,2,936,1417500.0,36,1514.42,0,1,0,0,1,0,0
451,2,6,6,7015,8998500.0,8,1282.75,1,0,0,0,0,0,1
452,4,2,2,700,1934700.0,-3,2763.86,1,0,0,0,0,0,1
453,4,5,5,1819,6161400.0,-1,3387.25,0,1,0,0,0,0,1
454,4,1,1,527,1680000.0,8,3187.86,0,0,0,1,0,0,1
455,4,2,2,775,2009700.0,-1,2593.16,1,0,0,0,0,0,1
456,4,2,2,1044,3453300.0,4,3307.76,1,0,0,0,0,0,1
457,8,3,2,1259,754800.0,45,599.52,1,0,0,0,1,0,0
458,4,5,7,2875,13440000.0,-4,4674.78,1,0,0,0,1,0,0
459,4,2,2,700,1632800.0,0,2332.57,1,0,0,0,0,0,1
460,4,3,2,1163,1621200.0,-4,1393.98,1,0,0,0,1,0,0
461,4,2,1,570,1769100.0,-3,3103.68,0,0,1,0,0,0,1
462,4,3,3,890,1890000.0,-4,2123.6,1,0,0,0,1,0,0
463,8,4,2,1517,840000.0,35,553.72,0,0,1,0,1,0,0
464,4,2,2,690,1449000.0,-4,2100.0,0,1,0,0,1,0,0
465,4,3,3,1088,2820300.0,-3,2592.19,1,0,0,0,0,0,1
466,4,1,1,441,1211400.0,-4,2746.94,0,0,0,1,1,0,0
467,4,3,3,1399,3913200.0,-2,2797.14,1,0,0,0,0,0,1
468,4,3,2,1216,3095400.0,-3,2545.56,1,0,0,0,1,0,0
469,4,3,2,1141,3423000.0,-1,3000.0,1,0,0,0,1,0,0
470,6,3,3,1216,1627500.0,6,1338.4,1,0,0,0,1,0,0
471,8,2,1,630,283500.0,44,450.0,1,0,0,0,1,0,0
472,4,3,3,1142,2625000.0,23,2298.6,1,0,0,0,0,0,1
473,4,2,2,807,2828700.0,-3,3505.2,1,0,0,0,0,0,1
474,4,4,4,1442,3780000.0,-2,2621.36,1,0,0,0,1,0,0
475,8,3,2,1292,976500.0,25,755.8,1,0,0,0,1,0,0
476,8,3,2,1076,827400.0,9,768.96,0,0,1,0,1,0,0
477,4,2,2,700,1900500.0,-3,2715.0,1,0,0,0,0,0,1
478,4,4,3,1421,3286500.0,-1,2312.81,0,1,0,0,1,0,0
479,8,3,2,1076,827400.0,9,768.96,1,0,0,0,1,0,0
480,8,2,2,721,462000.0,7,640.78,0,0,0,1,1,0,0
481,4,4,4,1518,3780000.0,-2,2490.12,1,0,0,0,1,0,0
482,8,4,2,1550,911400.0,33,588.0,1,0,0,0,1,0,0
483,6,3,2,947,1344000.0,7,1419.22,1,0,0,0,1,0,0
484,4,2,2,756,2362500.0,-3,3125.0,0,1,0,0,0,0,1
485,5,7,6,3300,3465000.0,23,1050.0,1,0,0,0,1,0,0
486,8,3,2,1001,1050000.0,5,1048.95,1,0,0,0,1,0,0
487,2,6,7,7015,8998500.0,8,1282.75,1,0,0,0,0,0,1
488,4,4,4,1496,3066000.0,-1,2049.47,1,0,0,0,1,0,0
489,4,4,3,1292,2100000.0,-4,1625.39,1,0,0,0,1,0,0
490,4,1,1,581,1194900.0,11,2056.63,1,0,0,0,1,0,0
491,8,3,2,990,766500.0,42,774.24,1,0,0,0,1,0,0
492,4,2,2,1044,2079000.0,15,1991.38,0,0,0,1,1,0,0
493,4,1,1,517,1015400.0,-1,1964.02,0,0,1,0,1,0,0
494,6,3,2,1055,1260000.0,7,1194.31,1,0,0,0,1,0,0
495,8,3,2,1259,608000.0,18,482.92,1,0,0,0,1,0,0
496,8,3,2,968,556500.0,7,574.9,1,0,0,0,1,0,0
497,8,2,1,732,336000.0,18,459.02,1,0,0,0,1,0,0
498,4,3,2,1281,3674000.0,-3,2868.07,0,1,0,0,0,0,1
499,4,4,4,1378,4406800.0,-1,3197.97,0,0,1,0,0,0,1
500,5,5,5,3800,8399000.0,17,2210.26,1,0,0,0,0,1,0
501,4,2,1,710,1509900.0,-4,2126.62,1,0,0,0,1,0,0
502,4,3,2,904,2516800.0,-2,2784.07,0,0,1,0,1,0,0
503,4,3,3,1119,2163000.0,-1,1932.98,1,0,0,0,0,0,1
504,4,2,2,689,2323400.0,-2,3372.13,1,0,0,0,0,0,1
505,4,3,2,893,1753500.0,5,1963.61,1,0,0,0,1,0,0
506,8,4,2,1280,850500.0,25,664.45,1,0,0,0,1,0,0
507,8,3,2,721,399000.0,45,553.4,1,0,0,0,1,0,0
508,4,4,4,1496,3073400.0,-1,2054.41,1,0,0,0,1,0,0
509,8,3,2,1216,1155000.0,9,949.84,1,0,0,0,1,0,0
510,4,3,2,969,2795100.0,-1,2884.52,1,0,0,0,1,0,0
511,8,3,2,957,756000.0,10,789.97,0,1,0,0,1,0,0
512,6,2,2,764,1017300.0,5,1331.54,1,0,0,0,1,0,0
513,8,3,2,957,451500.0,35,471.79,1,0,0,0,1,0,0
514,4,2,2,700,1719900.0,-2,2457.0,0,1,0,0,0,0,1
515,4,3,2,958,1496200.0,-4,1561.8,0,1,0,0,1,0,0
516,4,1,1,474,1101400.0,-1,2323.63,0,1,0,0,1,0,0
517,4,4,3,2164,8634400.0,0,3990.02,1,0,0,0,0,0,1
518,4,2,2,752,1974000.0,11,2625.0,0,1,0,0,0,1,0
519,4,4,4,1302,1967700.0,-4,1511.29,0,0,1,0,1,0,0
520,4,3,2,1088,2820300.0,-3,2592.19,1,0,0,0,0,0,1
521,4,1,1,527,1654800.0,-3,3140.04,0,1,0,0,0,0,1
522,2,6,8,7015,8800000.0,8,1254.45,0,1,0,0,0,0,1
523,4,3,2,947,2720600.0,-1,2872.86,0,0,1,0,1,0,0
524,8,2,1,700,357000.0,48,510.0,1,0,0,0,1,0,0
525,8,6,2,1582,787500.0,33,497.79,1,0,0,0,1,0,0
526,4,3,2,915,1837500.0,-2,2008.2,0,1,0,0,1,0,0
527,4,2,2,635,1365000.0,-2,2149.61,0,1,0,0,0,0,1
528,4,2,1,570,1155000.0,-4,2026.32,0,1,0,0,1,0,0
529,4,3,2,904,2516800.0,-2,2784.07,0,1,0,0,1,0,0
530,8,3,2,1301,627900.0,18,482.63,1,0,0,0,1,0,0
531,10,6,5,5833,4712400.0,5,807.89,1,0,0,0,0,0,1
532,8,3,2,1216,1050000.0,6,863.49,1,0,0,0,1,0,0
533,4,3,2,958,1661300.0,-2,1734.13,0,0,0,1,1,0,0
534,10,3,3,1500,7560000.0,20,5040.0,1,0,0,0,0,0,1
535,2,6,7,7670,9397500.0,9,1225.23,0,1,0,0,0,0,1
536,8,2,2,882,513300.0,42,581.97,1,0,0,0,1,0,0
537,2,5,5,8000,22050000.0,10,2756.25,1,0,0,0,1,0,0
538,8,3,2,1000,827400.0,6,827.4,1,0,0,0,1,0,0
539,4,3,2,990,2908700.0,1,2938.08,1,0,0,0,0,0,1
540,4,4,3,1496,4711400.0,-1,3149.33,1,0,0,0,0,0,1
541,4,2,1,624,1466800.0,0,2350.64,0,0,1,0,0,0,1
542,4,3,2,1130,2247000.0,-1,1988.5,0,1,0,0,0,0,1
543,8,3,2,1130,565800.0,33,500.71,1,0,0,0,1,0,0
544,4,3,2,947,2992500.0,0,3159.98,1,0,0,0,0,0,1
545,4,3,4,2756,9765000.0,10,3543.18,1,0,0,0,0,0,1
546,4,3,3,1281,3723300.0,-1,2906.56,0,1,0,0,0,0,1
547,4,3,3,990,2206000.0,0,2228.28,1,0,0,0,0,0,1
548,4,2,2,1841,5244800.0,5,2848.89,1,0,0,0,0,0,1
549,4,3,3,1088,2967500.0,-3,2727.48,0,0,1,0,0,0,1
550,12,3,2,1699,3557400.0,9,2093.82,1,0,0,0,0,0,1
551,4,4,4,1378,4082800.0,-1,2962.84,1,0,0,0,0,0,1
552,8,4,2,1561,858900.0,33,550.22,1,0,0,0,1,0,0
553,4,1,1,463,1458400.0,-4,3149.89,0,0,0,1,1,0,0
554,4,1,1,484,1732500.0,-4,3579.55,0,1,0,0,1,0,0
555,4,2,1,570,1090800.0,2,1913.68,1,0,0,0,1,0,0
556,4,3,2,1066,30880500.0,-2,28968.57,1,0,0,0,1,0,0
557,4,4,4,2906,14687400.0,-2,5054.16,1,0,0,0,0,0,1
558,4,5,4,1270,3360000.0,-1,2645.67,1,0,0,0,0,0,1
559,4,2,2,732,1417500.0,-4,1936.48,1,0,0,0,1,0,0
560,8,2,1,635,446200.0,51,702.68,1,0,0,0,1,0,0
561,4,2,2,689,2320500.0,-2,3367.92,1,0,0,0,0,0,1
562,4,1,1,549,1561400.0,-1,2844.08,1,0,0,0,0,0,1
563,4,4,4,2002,5681600.0,-1,2837.96,0,0,1,0,1,0,0
564,4,4,4,1518,3780000.0,-2,2490.12,0,1,0,0,1,0,0
565,4,1,1,517,1445000.0,0,2794.97,1,0,0,0,1,0,0
566,4,3,2,1066,1890000.0,-4,1772.98,1,0,0,0,1,0,0
567,4,4,3,1463,2582000.0,-4,1764.87,1,0,0,0,1,0,0
568,8,2,2,635,367500.0,25,578.74,1,0,0,0,1,0,0
569,4,1,1,539,1535900.0,-3,2849.54,1,0,0,0,0,0,1
570,4,4,4,4855,10447500.0,12,2151.91,1,0,0,0,1,0,0
571,10,4,5,4000,6174000.0,9,1543.5,0,1,0,0,0,0,1
572,4,1,1,431,1290400.0,-1,2993.97,1,0,0,0,1,0,0
573,8,2,1,721,351800.0,25,487.93,1,0,0,0,1,0,0
574,4,3,2,1087,1830200.0,-4,1683.72,0,1,0,0,1,0,0
575,8,2,2,700,577500.0,47,825.0,1,0,0,0,1,0,0
576,2,6,6,10000,21000000.0,15,2100.0,1,0,0,0,1,0,0
577,2,6,6,7015,8998500.0,8,1282.75,1,0,0,0,0,0,1
578,2,7,7,11000,26827500.0,12,2438.86,1,0,0,0,1,0,0
579,4,2,2,818,2517900.0,-1,3078.12,0,0,1,0,1,0,0
580,4,5,5,1711,3148700.0,-1,1840.27,0,1,0,0,1,0,0
581,2,6,7,11500,22890000.0,12,1990.43,1,0,0,0,1,0,0
582,8,3,2,1216,734000.0,7,603.62,1,0,0,0,1,0,0
583,4,3,2,861,1627500.0,4,1890.24,1,0,0,0,1,0,0
584,6,3,3,1076,1371300.0,-5,1274.44,1,0,0,0,1,0,0
585,8,4,2,1894,892500.0,18,471.22,1,0,0,0,1,0,0
586,4,3,3,1281,3674000.0,-3,2868.07,0,1,0,0,0,0,1
587,4,2,2,742,1575000.0,1,2122.64,1,0,0,0,0,0,1
588,6,3,2,883,945000.0,-4,1070.22,0,1,0,0,1,0,0
589,8,4,2,1313,659400.0,18,502.21,0,0,1,0,1,0,0
590,4,2,2,678,1875300.0,0,2765.93,0,1,0,0,0,0,1
591,4,3,2,1066,2940000.0,-2,2757.97,1,0,0,0,1,0,0
592,4,3,2,893,1816500.0,-5,2034.15,0,1,0,0,1,0,0
593,2,5,7,9594,16275000.0,32,1696.37,1,0,0,0,0,0,1
594,4,4,4,1464,3906000.0,-2,2668.03,1,0,0,0,1,0,0
595,10,5,6,7000,12715500.0,12,1816.5,1,0,0,0,0,0,1
596,4,3,2,1055,2772000.0,-3,2627.49,1,0,0,0,0,0,1
597,8,2,2,732,471300.0,5,643.85,1,0,0,0,1,0,0
598,4,1,1,603,1648500.0,-1,2733.83,0,1,0,0,0,0,1
599,12,4,3,2800,4074000.0,42,1455.0,1,0,0,0,0,0,1
600,4,2,1,635,976500.0,4,1537.8,0,1,0,0,1,0,0
601,13,5,5,4058,4754400.0,-6,1171.61,0,1,0,0,0,0,1
602,8,3,2,979,1005900.0,19,1027.48,0,0,1,0,1,0,0
603,8,2,2,721,491400.0,5,681.55,1,0,0,0,1,0,0
604,4,4,4,1399,3491200.0,-1,2495.5,0,0,1,0,1,0,0
605,4,1,1,732,1687400.0,4,2305.19,0,0,1,0,1,0,0
606,4,3,3,1044,1991800.0,-4,1907.85,1,0,0,0,1,0,0
607,8,4,2,1356,756000.0,33,557.52,1,0,0,0,1,0,0
608,4,2,2,678,1659000.0,7,2446.9,1,0,0,0,0,0,1
609,6,4,2,1152,1606500.0,5,1394.53,1,0,0,0,1,0,0
610,4,4,3,1195,1890000.0,-3,1581.59,0,1,0,0,0,0,1
611,8,3,2,969,609000.0,7,628.48,0,1,0,0,1,0,0
612,8,3,2,1281,501900.0,43,391.8,0,1,0,0,1,0,0
613,6,3,3,1076,1386000.0,5,1288.1,1,0,0,0,1,0,0
614,8,3,2,1087,525000.0,18,482.98,1,0,0,0,1,0,0
615,8,2,2,721,386400.0,45,535.92,1,0,0,0,1,0,0
616,8,3,2,1356,682500.0,33,503.32,1,0,0,0,1,0,0
617,8,3,2,1184,638400.0,33,539.19,1,0,0,0,1,0,0
618,4,3,3,1711,3453300.0,12,2018.29,1,0,0,0,1,0,0
619,8,2,1,710,367500.0,41,517.61,0,1,0,0,1,0,0
620,4,3,2,797,1785000.0,-3,2239.65,1,0,0,0,0,0,1
621,8,3,2,1259,693000.0,48,550.44,1,0,0,0,1,0,0
622,6,3,2,936,1038400.0,4,1109.4,0,1,0,0,1,0,0
623,4,2,1,624,1352400.0,-2,2167.31,1,0,0,0,1,0,0
624,8,3,2,1292,656200.0,41,507.89,1,0,0,0,1,0,0
625,8,3,2,1184,556500.0,18,470.02,1,0,0,0,1,0,0
626,4,2,1,570,1802500.0,-3,3162.28,1,0,0,0,0,0,1
627,4,4,4,1755,6636000.0,6,3781.2,0,0,1,0,1,0,0
628,8,4,2,1593,787500.0,33,494.35,1,0,0,0,1,0,0
629,4,3,4,1830,1764000.0,24,963.93,1,0,0,0,1,0,0
630,6,4,2,1152,1469000.0,5,1275.17,1,0,0,0,1,0,0
631,4,4,3,1259,2192400.0,-4,1741.38,0,1,0,0,0,0,1
632,2,7,5,5000,19530000.0,37,3906.0,1,0,0,0,0,0,1
633,10,5,3,3000,8925000.0,14,2975.0,1,0,0,0,0,0,1
634,4,3,2,1076,2505200.0,-3,2328.25,0,0,1,0,1,0,0
635,8,3,2,990,617400.0,6,623.64,1,0,0,0,1,0,0
636,8,3,2,1184,861000.0,6,727.2,1,0,0,0,1,0,0
637,4,2,1,635,1837500.0,0,2893.7,1,0,0,0,0,0,1
638,8,3,2,969,564900.0,6,582.97,1,0,0,0,1,0,0
639,8,3,2,1334,766500.0,28,574.59,0,0,1,0,1,0,0
640,4,3,2,1098,2496900.0,-1,2274.04,1,0,0,0,1,0,0
641,8,3,2,883,519800.0,47,588.67,1,0,0,0,1,0,0
642,8,3,2,1119,483000.0,35,431.64,1,0,0,0,1,0,0
643,8,3,2,1206,564900.0,29,468.41,1,0,0,0,1,0,0
644,8,3,2,1475,840000.0,33,569.49,1,0,0,0,1,0,0
645,4,2,2,1033,2625000.0,15,2541.14,1,0,0,0,0,0,1
646,8,3,2,1194,588000.0,21,492.46,1,0,0,0,1,0,0
647,8,3,2,1216,879900.0,5,723.6,1,0,0,0,1,0,0
648,4,3,3,1270,3133700.0,-2,2467.48,0,1,0,0,1,0,0
649,8,4,2,1280,742400.0,25,580.0,1,0,0,0,1,0,0
650,8,3,2,904,514500.0,30,569.14,1,0,0,0,1,0,0
651,4,4,3,1281,3596700.0,-4,2807.73,1,0,0,0,0,0,1
652,12,4,4,3014,4179000.0,29,1386.53,1,0,0,0,0,0,1
653,8,2,1,635,404200.0,27,636.54,0,1,0,0,1,0,0
654,8,4,2,1905,1134000.0,18,595.28,0,1,0,0,1,0,0
655,8,3,3,1248,630000.0,23,504.81,0,1,0,0,1,0,0
656,4,3,2,1249,3927000.0,0,3144.12,1,0,0,0,0,0,1
657,8,3,2,1119,934500.0,26,835.12,1,0,0,0,1,0,0
658,4,2,2,1389,1926800.0,6,1387.19,1,0,0,0,0,0,1
659,4,3,2,1087,2709000.0,-4,2492.18,0,1,0,0,0,0,1
660,4,2,2,646,1732500.0,-1,2681.89,0,1,0,0,0,0,1
661,4,2,1,700,1522500.0,-2,2175.0,1,0,0,0,0,1,0
662,4,4,4,2088,4095000.0,-3,1961.21,1,0,0,0,1,0,0
663,8,3,2,1206,701400.0,7,581.59,1,0,0,0,1,0,0
664,4,2,2,731,1764000.0,-4,2413.13,0,1,0,0,1,0,0
665,4,4,3,1206,2100000.0,5,1741.29,0,0,0,1,1,0,0
666,10,6,6,6000,5460000.0,17,910.0,1,0,0,0,0,0,1
667,8,4,2,1323,934500.0,24,706.35,1,0,0,0,1,0,0
668,8,3,2,1184,682500.0,19,576.44,1,0,0,0,1,0,0
669,4,2,2,1152,2047500.0,11,1777.34,1,0,0,0,1,0,0
670,4,4,5,2842,12130600.0,11,4268.33,0,1,0,0,0,0,1
671,8,3,2,1000,819000.0,6,819.0,0,1,0,0,1,0,0
672,8,3,2,1302,682500.0,23,524.19,1,0,0,0,1,0,0
673,4,2,1,614,1790700.0,-3,2916.45,0,0,1,0,0,0,1
674,4,5,4,2142,5504100.0,-2,2569.61,1,0,0,0,0,0,1
675,8,2,2,785,362200.0,38,461.4,1,0,0,0,1,0,0
676,10,6,6,7001,6594000.0,15,941.87,1,0,0,0,0,0,1
677,4,3,2,958,1496200.0,-4,1561.8,1,0,0,0,1,0,0
678,4,3,5,2142,3906000.0,29,1823.53,0,1,0,0,0,0,1
679,8,4,2,1560,944000.0,35,605.13,1,0,0,0,1,0,0
680,10,5,5,3500,6241700.0,32,1783.34,1,0,0,0,0,0,1
681,4,3,2,883,1952000.0,-4,2210.65,0,1,0,0,1,0,0
682,4,4,4,2949,9414300.0,8,3192.37,1,0,0,0,0,0,1
683,4,4,3,1389,3735300.0,-3,2689.2,0,0,1,0,0,0,1
684,4,2,2,829,2310000.0,-4,2786.49,0,1,0,0,1,0,0
685,4,2,2,678,1785000.0,0,2632.74,1,0,0,0,0,0,1
686,8,3,2,1518,892500.0,40,587.94,1,0,0,0,1,0,0
687,4,2,2,710,1449000.0,5,2040.85,1,0,0,0,1,0,0
688,4,4,3,1292,2519600.0,-2,1950.15,1,0,0,0,1,0,0
689,4,3,3,1873,2782500.0,37,1485.58,1,0,0,0,1,0,0
690,4,3,3,958,1680000.0,-4,1753.65,1,0,0,0,0,0,1
691,4,1,1,538,945000.0,5,1756.51,1,0,0,0,1,0,0
692,4,3,2,980,1155000.0,-2,1178.57,1,0,0,0,1,0,0
693,4,5,5,1819,4278800.0,-1,2352.28,1,0,0,0,1,0,0
694,4,3,2,1572,5270000.0,-3,3352.42,1,0,0,0,0,0,1
695,4,1,1,441,884100.0,11,2004.76,1,0,0,0,0,0,1
696,4,3,3,1507,4187400.0,-1,2778.63,1,0,0,0,1,0,0
697,8,3,2,1118,682500.0,38,610.47,1,0,0,0,1,0,0
698,4,3,2,936,1977200.0,-2,2112.39,1,0,0,0,0,1,0
699,4,2,2,710,2069600.0,0,2914.93,0,0,1,0,0,0,1
700,4,1,1,581,1533000.0,-1,2638.55,0,0,1,0,0,0,1
701,2,6,7,7670,9376500.0,9,1222.49,0,1,0,0,0,0,1
702,6,4,4,1399,1785000.0,6,1275.91,1,0,0,0,1,0,0
703,10,6,6,6970,12715500.0,12,1824.32,1,0,0,0,0,0,1
704,8,3,2,990,575400.0,5,581.21,1,0,0,0,1,0,0
705,4,2,1,592,1655800.0,0,2796.96,1,0,0,0,0,0,1
706,4,1,1,463,756000.0,-2,1632.83,1,0,0,0,1,0,0
707,6,3,2,1227,1732500.0,6,1411.98,0,0,0,1,1,0,0
708,8,3,2,990,565800.0,42,571.52,1,0,0,0,1,0,0
709,6,4,3,1227,1605300.0,5,1308.31,1,0,0,0,1,0,0
710,4,4,5,3240,8904000.0,0,2748.15,0,1,0,0,0,0,1
711,4,1,1,549,1522500.0,-1,2773.22,1,0,0,0,0,0,1
712,4,4,3,1890,1890000.0,39,1000.0,1,0,0,0,1,0,0
713,4,4,4,1496,2778300.0,-1,1857.15,1,0,0,0,1,0,0
714,2,4,4,8500,34650000.0,12,4076.47,1,0,0,0,1,0,0
715,6,3,3,958,1354500.0,5,1413.88,1,0,0,0,1,0,0
716,2,4,5,6028,18585000.0,32,3083.11,1,0,0,0,0,0,1
717,4,4,4,1464,2824500.0,-1,1929.3,1,0,0,0,1,0,0
718,8,3,2,958,1050000.0,9,1096.03,1,0,0,0,1,0,0
719,4,4,3,2196,6142500.0,12,2797.13,1,0,0,0,0,0,1
720,4,3,2,1313,2257500.0,19,1719.35,1,0,0,0,1,0,0
721,12,5,4,3980,5565000.0,59,1398.24,0,0,1,0,0,0,1
722,3,6,6,5737,6562500.0,11,1143.89,1,0,0,0,0,0,1
723,4,3,3,1012,1961400.0,-1,1938.14,1,0,0,0,1,0,0
724,4,2,1,635,1837500.0,-2,2893.7,1,0,0,0,1,0,0
725,4,4,4,6814,21840000.0,5,3205.17,1,0,0,0,1,0,0
726,8,2,2,720,514500.0,10,714.58,1,0,0,0,1,0,0
727,8,2,1,646,346500.0,18,536.38,0,0,0,1,1,0,0
728,4,3,2,1119,2234400.0,-2,1996.78,1,0,0,0,0,0,1
729,4,5,4,1582,3189900.0,-4,2016.37,0,1,0,0,1,0,0
730,8,3,2,1205,827400.0,3,686.64,1,0,0,0,1,0,0
731,8,3,1,699,372800.0,18,533.33,0,0,1,0,1,0,0
732,4,3,2,1109,2310000.0,-1,2082.96,0,1,0,0,1,0,0
733,6,4,2,1442,1627500.0,5,1128.64,1,0,0,0,1,0,0
734,4,5,3,3305,3150000.0,7,953.1,1,0,0,0,1,0,0
735,4,2,2,732,1470000.0,-1,2008.2,1,0,0,0,1,0,0
736,4,4,4,2538,7513800.0,0,2960.52,1,0,0,0,0,0,1
737,8,3,2,1431,682500.0,35,476.94,1,0,0,0,1,0,0
738,4,2,1,614,1737800.0,-1,2830.29,0,0,1,0,1,0,0
