num_beds,num_baths,size_sqft,price,built_year,mrt_station,population_density,closest_dist_to_mrt,closest_dist_to_pri,closest_dist_to_sec,price_per_sqft,price_avg_planning_area,psf_bbox,age,property_type_cluster house,property_type_condo,property_type_corner terrace,property_type_executive condo,property_type_hdb,property_type_semi-detached house,property_type_terraced house,property_type_infrequent_sklearn,furnishing_partial,furnishing_unfurnished,furnishing_unspecified,furnishing_infrequent_sklearn,tenure_999-year leasehold,tenure_freehold
2.0,2.0,678,1344000.0,2016.0,2.0,15775.982167734745,241.85287421350424,595.1373473623431,469.7022419034213,1982.3008849557525,1225.0323485052786,1113.4151056364008,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,1248,766500.0,1976.0,0.0,14786.344110332351,1147.6251108400456,515.4872005568835,685.3797863128468,614.1826923076923,1565.3349506591182,846.158414413611,46.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,7.0,7000,6594000.0,2007.0,0.0,1465.3981893509283,2155.81407250031,1839.4740316278555,2579.720405942023,942.0,1035.970803844845,985.6920924610713,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3.0,2.0,1076,617400.0,1997.0,0.0,23280.268730831023,1663.903847883875,193.5052657273049,257.4109784414826,573.7918215613383,1722.6320561005361,877.881306124556,25.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1216,724500.0,2017.0,0.0,34290.3973322783,1248.5668606613417,306.2611836143434,325.4668664407693,595.8059210526316,901.3551056288627,602.5321240751638,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,936,1344000.0,2017.0,1.0,8268.146261597236,399.9461724163647,686.0759473644489,1099.2640483624134,1435.8974358974358,1035.970803844845,1164.591793800397,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1184,617400.0,2002.0,0.0,38400.0,1290.8636289592707,284.70142172374347,497.3851742048117,521.4527027027027,880.0572923754722,670.8209851499778,20.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,678,1669500.0,2014.0,0.0,5118.110236220472,922.8683884877862,594.8458298082099,722.3083742946982,2462.389380530973,2936.2443489344096,2078.692632091561,8.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3.0,2.0,968,1197000.0,2027.0,0.0,34290.3973322783,1294.9786118082056,788.7416080547456,514.5563250173617,1236.5702479338845,901.3551056288627,1248.8036394081632,-5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,1.0,527,1037400.0,2023.0,3.0,7634.757760748149,431.23896342547965,1302.6098341387308,505.9183143872749,1968.5009487666036,1225.0323485052786,1220.4125741734674,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,1152,2368800.0,2024.0,0.0,5861.603900819588,1494.0765909730078,764.0528111836798,1762.4208678591203,2056.25,1541.2873877220459,2229.09585582053,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2.0,2.0,947,1154000.0,1996.0,1.0,2971.9163874262003,1793.4659113299556,906.3603264724188,821.760788031184,1218.585005279831,1407.1363728201432,1516.6697290974466,26.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,635,1567600.0,2022.0,0.0,18829.290006677053,262.4367518074025,342.70754148422174,345.29432371879204,2468.6614173228345,1722.6320561005361,2277.7436128896716,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,657,1785000.0,2022.0,1.0,6901.669758812616,567.6677298252824,225.5519888068155,1145.694116618093,2716.89497716895,2294.045637075662,2573.634151216294,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,893,1050000.0,1981.0,3.0,17864.441416893733,295.0157475279788,700.7878660507531,773.9420207240948,1175.8118701007838,2394.617674038069,2661.1081047896514,41.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.0,2.0,1044,588000.0,1978.0,0.0,15122.873345935726,684.0864936491148,631.3240123849012,260.0437745090586,563.2183908045977,1541.2873877220459,1068.4250542703235,44.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1377,701400.0,1988.0,0.0,33186.9740212221,1150.9748572843846,406.3579601070352,170.542040609573,509.3681917211329,1030.7946904276614,536.9900100880328,34.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1862,7039200.0,2017.0,0.0,2208.955223880597,149.16398881901688,1358.2983886123106,1342.3554565296902,3780.4511278195487,3623.018725710601,3807.881501244811,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,2.0,1399,848400.0,2001.0,0.0,32277.164346295405,869.5972834575813,422.0905328911704,115.47861138417898,606.4331665475339,880.0572923754722,583.8501112869244,21.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1184,630000.0,2002.0,1.0,42307.42896268402,585.6115460764219,168.7774344436083,166.40914116142704,532.0945945945946,916.156239604433,601.6006753162272,20.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1313,586800.0,1988.0,0.0,29179.769392033544,1374.030612162369,671.906928676449,692.2974891658461,447.8293983244478,880.0572923754722,592.327057007603,34.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.0,2.0,1076,2815000.0,2025.0,4.0,1359.2670471613098,446.2896674159807,1309.2256772326268,1406.0360838106324,2616.171003717472,1565.3349506591182,2488.8468465471087,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1076,1398400.0,2027.0,0.0,34290.3973322783,1294.9786118082056,788.7416080547456,514.5563250173617,1299.6282527881042,901.3551056288627,1248.8036394081632,-5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,1.0,452,656200.0,2011.0,0.0,4559.870743821435,1680.207959699185,871.8034343453296,872.9843019017914,1451.7699115044247,1030.7946904276614,1182.8790096089397,11.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3.0,2.0,1302,795900.0,1978.0,3.0,13503.292250548708,338.8538715122384,190.9884438385652,99.11773278018396,611.2903225806451,1279.472493994426,1084.275527047744,44.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,721,586800.0,2016.0,0.0,16832.762379321084,932.5697996887236,560.6563002040727,435.3921861331769,813.869625520111,2294.045637075662,1025.8671495400754,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.0,2.0,710,1361800.0,2026.0,2.0,12802.21957986524,443.60487339477504,660.9287475442097,1002.4993945173952,1918.0281690140848,2007.0264316816836,1832.7836894385036,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,936,1870000.0,2024.0,0.0,5861.603900819588,1494.0765909730078,764.0528111836798,1762.4208678591203,1997.863247863248,1541.2873877220459,2229.09585582053,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3.0,2.0,1001,575400.0,2016.0,0.0,22872.971903442816,659.2006959048563,1177.9491667225795,1337.4558110289431,574.8251748251748,1035.970803844845,760.5738856576367,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1012,1575000.0,2025.0,1.0,4042.665798151691,541.5725430750873,667.3886714440988,749.5242227493609,1556.3241106719368,1328.9038566073004,1338.7581290937846,-3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,968,491400.0,2000.0,2.0,45396.938412246345,472.4577115585469,211.48181460194203,284.1929433081881,507.64462809917353,691.2027695593966,527.5895776122071,22.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1475,3150000.0,2002.0,3.0,11604.095563139932,1055.0351266629275,499.16807048885016,255.16167793882448,2135.593220338983,1279.472493994426,1647.3610736352523,20.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6.0,6.0,3863,2940000.0,1998.0,0.0,20304.04999399111,850.9484207717124,364.2024393247452,442.9291515697976,761.0665286047114,673.7523573248227,714.633090003956,24.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,2.0,1033,912300.0,2013.0,0.0,15122.873345935726,820.2201388782723,740.734886096186,267.81585010558763,883.1558567279768,1541.2873877220459,1077.6305786730345,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,463,1344000.0,2015.0,1.0,4541.768045417681,399.90593837565353,717.1490000381407,427.8386236001701,2902.80777537797,2936.2443489344096,2974.6040106680193,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,2.0,1259,3771600.0,2026.0,1.0,447.9669193659545,140.42186875490435,973.404191441993,978.7411106201068,2995.710881652105,2953.755508450774,2843.196438622483,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1033,630000.0,2010.0,0.0,24586.051179126945,2060.2737146287905,247.59717602552595,208.5841001033313,609.8741529525654,916.156239604433,768.573769883029,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1119,514500.0,1993.0,0.0,40245.74011823345,384.7383218352317,743.931153667359,441.6068972753986,459.78552278820376,600.4770645387979,501.38337615651204,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,1.0,560,1029000.0,2016.0,0.0,18829.290006677053,615.8199218380919,588.2359211416815,446.5010384375046,1837.5,1722.6320561005361,1513.1765187113801,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1205,648900.0,2017.0,0.0,38675.2611691487,1182.6710524430032,311.2153751433765,547.3076758212201,538.50622406639,846.7607072282647,863.5420699271735,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1399,4357500.0,2014.0,0.0,8466.757123473542,662.9312180311485,1352.7707564518591,1484.171591224742,3114.7248034310223,3034.537599107357,2851.7643235474625,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.0,4.0,3090,4179000.0,2009.0,0.0,3591.883178456287,284.36794098224965,167.06073646472356,246.22277778275827,1352.4271844660195,2492.072166072044,1886.5578185851,13.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2.0,2.0,872,1648500.0,2024.0,0.0,5861.603900819588,1494.0765909730078,764.0528111836798,1762.4208678591203,1890.4816513761468,1541.2873877220459,2229.09585582053,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3.0,3.0,1119,2940300.0,2022.0,2.0,4694.407410006315,420.5140365178768,1146.1781658704317,791.3646300893747,2627.6139410187666,2492.072166072044,2534.977547999048,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,517,965000.0,2021.0,0.0,11934.374173061657,1717.0270804612226,676.7765492822122,435.30544284269473,1866.5377176015477,1722.6320561005361,1501.1589384533847,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1313,1260000.0,2000.0,0.0,30594.207496713952,1506.6621210635856,322.3409450916459,630.4537863496674,959.6344249809596,691.2027695593966,858.3960167841691,22.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.0,2.0,1356,813800.0,2002.0,0.0,32150.73160954099,973.9617585925726,248.67240162875444,706.6644951549301,600.1474926253687,916.156239604433,813.3870554331864,20.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,2.0,1399,787500.0,2001.0,0.0,38400.0,863.3753381226987,423.6320718067407,351.2058950181267,562.9020729092209,880.0572923754722,572.3174414537455,21.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1001,932400.0,2017.0,0.0,28521.416803953874,621.9522192242458,909.3403722835228,752.7880509768079,931.4685314685316,1678.2245536881246,916.4874507384617,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1290,819000.0,1975.0,0.0,23172.41379310345,1910.262649162154,108.67104860229291,260.5420762259245,634.8837209302326,2301.847214742496,777.816535301646,47.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,5.0,6000,22890000.0,2010.0,0.0,407.0670191783122,2861.503892059844,3081.4006192939714,3766.141838783188,3815.0,2313.7925691964206,2325.1352369622887,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1109,651000.0,1971.0,0.0,21525.148729042725,1153.8156756813453,663.2820606295305,854.057195492205,587.0153291253381,1508.0834925257445,784.1986314858616,51.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1249,3779000.0,2022.0,1.0,4541.768045417681,760.1615161305373,466.84857154042527,623.8578336897374,3025.6204963971177,2936.2443489344096,2971.6482585432313,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1011,672000.0,2018.0,0.0,24586.051179126945,1662.5954487856827,651.9253698578867,276.3151347950259,664.6884272997032,916.156239604433,802.6188306769392,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,915,1260000.0,2018.0,3.0,22925.29926335175,1380.5542573448647,940.8580315517472,330.559450891925,1377.049180327869,856.6716704790283,1045.0378727335642,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1324,1428000.0,2016.0,1.0,26894.83258101462,1391.4564175352718,973.2859309270976,208.64940026984567,1078.549848942598,691.2027695593966,984.1616261030842,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,1.0,797,1281000.0,2017.0,3.0,13503.292250548708,404.5866358731509,371.9061407728482,252.7589328501906,1607.2772898368885,1279.472493994426,1189.897142403061,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,786,399000.0,1988.0,0.0,29179.769392033544,1012.184469254454,344.4418075290255,785.7488750966669,507.6335877862596,880.0572923754722,898.9473448074774,34.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,829,1047900.0,2014.0,0.0,33964.54472199838,2095.196029341864,193.0290816436176,672.3262517546551,1264.0530759951748,846.7607072282647,947.646014359574,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.0,7.0,5990,6384000.0,1996.0,0.0,22603.258810155363,907.9989542731556,1286.6180459334594,1213.9148236670114,1065.7762938230385,1030.7946904276614,1195.1903736083907,26.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3.0,2.0,958,1998200.0,2024.0,2.0,17.46724890829694,117.34360582256282,544.0854886685526,570.3849805651037,2085.80375782881,1508.0834925257445,2185.4742453808276,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,5.0,2368,6195000.0,2025.0,2.0,1170.96018735363,330.70214248290137,957.3093841725484,1066.1479133600849,2616.1317567567567,3197.7435554316266,3345.4873795151384,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,1.0,657,1633800.0,2023.0,0.0,8027.240454973556,906.9571930926876,1394.0136902250788,556.6588544571981,2486.75799086758,1678.2245536881246,2289.6988202462408,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1108,491400.0,1988.0,0.0,34290.3973322783,1610.982125557216,191.6680524863725,1030.0368788362628,447.8293983244478,901.3551056288627,517.876051986988,34.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5.0,4.0,1690,3059700.0,2025.0,0.0,15122.873345935726,824.586883345657,893.9104297224776,198.6670085088835,1810.473372781065,1541.2873877220459,973.3744404726491,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2.0,1538,770700.0,1993.0,1.0,20562.19768184722,266.3074542858134,810.4861867870023,580.0992627747185,501.1053315994798,600.4770645387979,674.3505051267856,29.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,6.0,5324,5985000.0,1995.0,0.0,11934.374173061657,325.7244377383468,408.6831390898275,765.198349567449,1124.1547708489857,1722.6320561005361,1172.8392914729272,27.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3.0,2.0,1065,546000.0,1985.0,0.0,33377.169910573386,864.8188254484729,453.799242016933,661.1671099928494,512.6760563380282,1328.9038566073004,860.1557701214598,37.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.0,3.0,3400,6825000.0,1970.0,0.0,5927.2894615738605,2740.7581332218674,1652.1597135982422,718.1016207341195,2007.3529411764705,1407.1363728201432,999.1638034857837,52.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3.0,2.0,1087,1554000.0,2016.0,1.0,26894.83258101462,1391.4564175352718,973.2859309270976,208.64940026984567,1429.6228150873965,691.2027695593966,984.1616261030842,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3.0,2.0,1001,924000.0,2013.0,0.0,28521.416803953874,616.3612683330151,839.1973561043935,743.6251988527179,923.0769230769232,1678.2245536881246,1011.7132350193681,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.0,3.0,1302,2310000.0,2026.0,1.0,21329.80482963943,359.55748761371285,522.1604194613767,420.85751818178704,1774.1935483870968,1030.7946904276614,1341.1601819756547,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,1001,609000.0,2016.0,0.0,24586.051179126945,1968.6159330705127,769.1282795481497,834.5432782185368,608.3916083916084,916.156239604433,1057.1266807426846,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,689,409500.0,1985.0,3.0,22925.29926335175,800.4779328044141,282.94815145034266,238.13933026334,594.3396226415094,856.6716704790283,641.5369801412768,37.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,4.0,1690,2612400.0,2017.0,0.0,32150.73160954099,619.7731457917613,516.2969817093827,690.4712445232184,1545.7988165680474,916.156239604433,1152.359503647047,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1658,869400.0,1985.0,0.0,18530.7743216413,860.2444619677102,277.5860273876761,268.7835111945548,524.366706875754,901.3551056288627,525.1117807883479,37.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,689,1785000.0,2023.0,1.0,6901.669758812616,354.4055417280174,758.6345637974487,997.3637493264024,2590.711175616836,2294.045637075662,2685.5712940269805,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,882,441000.0,1976.0,1.0,29371.14157162289,1080.432791121503,460.1852996617458,933.8568217694096,500.0,1441.8661569555527,704.5939037317129,46.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5.0,4.0,5000,7014000.0,2023.0,1.0,6901.669758812616,198.5232741710749,254.930472008875,836.6549724332366,1402.8,2294.045637075662,2561.0758604603047,-1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3.0,3.0,1582,1134000.0,1984.0,0.0,5861.603900819588,1113.561803786608,852.5475463572503,1139.538265251946,716.8141592920354,1541.2873877220459,1320.5823184569545,38.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1194,596400.0,1996.0,0.0,29331.251148263826,429.6604905223596,60.35646276637028,323.23880286962395,499.497487437186,600.4770645387979,791.2553589821791,26.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,700,399000.0,1976.0,3.0,11604.095563139932,791.7802706776508,610.7151014612134,417.88880566579945,570.0,1279.472493994426,1649.5828250741433,46.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,6.0,2750,7140000.0,1978.0,0.0,24568.88559243464,1204.1174314519285,274.49875736853835,749.7711279599413,2596.3636363636365,1441.8661569555527,1097.604510143336,44.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.0,1.0,560,1680000.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,3000.0,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,947,1773300.0,2022.0,0.0,9680.979133226325,863.145545573912,877.9399658688292,1044.1999297042885,1872.544878563886,1328.9038566073004,1577.2269728760116,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.0,4.0,2142,5953500.0,2024.0,0.0,23172.41379310345,1450.2571999416098,538.525641944076,890.1849702441016,2779.4117647058824,2301.847214742496,2602.96551585251,-2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.0,2.0,989,607800.0,1976.0,3.0,11604.095563139932,578.2363375099259,752.180079976632,591.6047956017742,614.5601617795753,1279.472493994426,1404.0746761318042,46.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,527,1811200.0,2025.0,0.0,8023.433520122262,732.9258504402592,1442.8880947913824,871.7350626324293,3436.812144212524,3034.537599107357,2971.534940877923,-3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.0,1.0,484,1344000.0,2022.0,1.0,6901.669758812616,560.4362534177399,362.9208427382636,346.49958627201624,2776.8595041322315,2294.045637075662,2743.2967040558888,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.0,2.0,721,512400.0,2018.0,1.0,7153.325423965384,74.12589565884224,220.3358988514278,240.34345496552703,710.6796116504854,901.3551056288627,796.0362854444925,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,657,1260000.0,2026.0,0.0,7709.042754445706,455.49967871259537,684.1982620459239,157.72874312409664,1917.8082191780825,1508.0834925257445,1924.2423632898224,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,700,1362900.0,2024.0,0.0,5861.603900819588,1494.0765909730078,764.0528111836798,1762.4208678591203,1947.0,1541.2873877220459,2229.09585582053,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,1119,2324700.0,2023.0,0.0,16832.762379321084,478.7915960146673,607.2544034059262,953.9715760418336,2077.4798927613942,2294.045637075662,1801.8183928237013,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.0,2.0,1152,2625000.0,2024.0,0.0,16832.762379321084,788.9086687427822,623.8184502702018,1091.7256246444258,2278.645833333333,2294.045637075662,1951.5301592827157,-2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,2.0,1216,682500.0,2002.0,0.0,32150.73160954099,1208.3392298344957,346.59986810862983,643.694335203999,561.266447368421,916.156239604433,644.5738900399448,20.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1119,577500.0,1975.0,0.0,34208.744074046204,634.2447167204897,418.0393659210689,453.5217582581412,516.0857908847184,1118.212654005509,837.0927801290737,47.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.0,4.0,2142,5477800.0,2024.0,0.0,23172.41379310345,1450.2571999416098,538.525641944076,890.1849702441016,2557.329598506069,2301.847214742496,2602.96551585251,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1001,699300.0,2016.0,0.0,33964.54472199838,1001.5566619202646,150.8053534635978,432.4205262733941,698.6013986013986,846.7607072282647,642.4935546311061,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,474,1360100.0,2022.0,2.0,4694.407410006315,420.5140365178768,1146.1781658704317,791.3646300893747,2869.409282700422,2492.072166072044,2534.977547999048,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1066,1510900.0,2020.0,3.0,22925.29926335175,1451.2121688254012,751.5869387685623,486.2902187544545,1417.3545966228894,856.6716704790283,927.8664113501013,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,5.0,2600,5964000.0,1988.0,0.0,7657.909446618223,441.6057505395,360.7197503327839,352.83810882349326,2293.846153846154,1441.8661569555527,1862.848615844025,34.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3.0,3.0,1119,2831800.0,2022.0,2.0,4694.407410006315,420.5140365178768,1146.1781658704317,791.3646300893747,2530.6523681858803,2492.072166072044,2534.977547999048,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1001,656200.0,2017.0,0.0,22872.971903442816,305.92930703158856,1062.339661214006,984.6556146732036,655.5444555444556,1035.970803844845,1023.472459048204,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,5.0,1819,4519200.0,2023.0,1.0,6901.669758812616,354.4055417280174,758.6345637974487,997.3637493264024,2484.442001099505,2294.045637075662,2685.5712940269805,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,1153,1048800.0,2017.0,0.0,30594.207496713952,1646.2509374031818,439.2073805590658,581.893260262252,909.6270598438856,691.2027695593966,887.4296468187763,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3.0,1152,2292200.0,2023.0,0.0,16832.762379321084,478.7915960146673,607.2544034059262,953.9715760418336,1989.7569444444443,2294.045637075662,1801.8183928237013,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,2056,6603300.0,2025.0,0.0,8023.433520122262,732.9258504402592,1442.8880947913824,871.7350626324293,3211.7217898832687,3034.537599107357,2971.534940877923,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,785,420000.0,1985.0,0.0,33377.169910573386,799.9061340346329,468.6168378256055,534.5825219485822,535.031847133758,1328.9038566073004,836.9481763163537,37.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,6.0,5000,9429000.0,2010.0,0.0,3591.883178456287,869.2451538407415,455.0105479749657,462.0567403236765,1885.8,2492.072166072044,1935.6861615135456,12.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3.0,2.0,1302,630000.0,1988.0,2.0,14203.420342034204,593.2160124295424,588.4501538666899,705.5116100674854,483.8709677419355,856.6716704790283,595.9754817486274,34.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6.0,7.0,7432,16800000.0,2016.0,0.0,407.0670191783122,3151.9025811235047,3838.381338127133,4245.61603235536,2260.4951560818085,2313.7925691964206,2306.734809377923,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,4.0,1399,3913200.0,2024.0,0.0,5829.779776856125,1368.6776766800929,1442.5437360539147,1024.5933200986624,2797.140814867763,2301.847214742496,2450.699618147598,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,4.0,1410,2752300.0,2024.0,1.0,7885.912090289547,859.6522540398566,930.903194708877,1924.3194896246607,1951.985815602837,2492.072166072044,1957.816146717799,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1184,3066000.0,2016.0,1.0,5417.926460548132,874.6475591900111,1473.375182000424,294.6711770664,2589.527027027027,2007.0264316816836,2389.2256100801264,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
